21829,PCNAP3,SIDG24149,ENSG00000214009
21830,PCNAP4,SIDG24150,ENSG00000254544
21831,PCNP,SIDG24151,ENSG00000081154
21832,PCNPP1,SIDG24152,ENSG00000258359
21833,PCNPP2,SIDG24153,ENSG00000225856
21834,PCNPP3,SIDG24154,ENSG00000213344
21835,PCNPP4,SIDG24155,ENSG00000237089
21836,PCNPP5,SIDG24156,ENSG00000177197
21837,PCNT,SIDG24157,ENSG00000160299
21838,PCNX1,SIDG24159,ENSG00000100731
21839,PCNX2,SIDG24160,ENSG00000135749
21840,PCNX3,SIDG24161,ENSG00000197136
21841,PCNX4,SIDG24162,ENSG00000126773
21842,PCOLCE,SIDG24163,ENSG00000106333
21843,PCOLCE-AS1,SIDG24164,???
21844,PCOLCE2,SIDG24165,ENSG00000163710
21845,PCOTH,SIDG24167,ENSG00000205861
21846,PCP2,SIDG24169,ENSG00000174788
21847,PCP4,SIDG24170,ENSG00000183036
21848,PCP4L1,SIDG24171,ENSG00000248485
21849,PCSK1,SIDG24172,ENSG00000175426
21850,PCSK1N,SIDG24173,ENSG00000102109
21851,PCSK2,SIDG24174,ENSG00000125851
21852,PCSK4,SIDG24175,ENSG00000115257
21853,PCSK5,SIDG24176,ENSG00000099139
21854,PCSK6,SIDG24177,ENSG00000140479
21855,PCSK6-AS1,SIDG24178,ENSG00000259764
21856,PCSK7,SIDG24179,ENSG00000160613
21857,PCSK9,SIDG24180,ENSG00000169174
21858,PCTP,SIDG24181,ENSG00000141179
21859,PCYOX1,SIDG24182,ENSG00000116005
21860,PCYOX1L,SIDG24183,ENSG00000145882
21861,PCYT1A,SIDG24184,ENSG00000161217
21862,PCYT1B,SIDG24185,ENSG00000102230
21863,PCYT1B-AS1,SIDG24186,ENSG00000236836
21864,PCYT2,SIDG24187,ENSG00000185813
21865,PDAP1,SIDG24188,ENSG00000106244
21866,PDC,SIDG24193,ENSG00000116703
21867,PDCD1,SIDG24194,ENSG00000188389
21868,PDCD1LG2,SIDG24195,ENSG00000197646
21869,PDCD2,SIDG24196,ENSG00000071994
21870,PDCD2L,SIDG24197,ENSG00000126249
21871,PDCD4,SIDG24198,ENSG00000150593
21872,PDCD4-AS1,SIDG24199,ENSG00000203497
21873,PDCD5,SIDG24200,ENSG00000105185
21874,PDCD5P1,SIDG24201,ENSG00000255909
21875,PDCD5P2,SIDG24202,ENSG00000251107
21876,PDCD6,SIDG24203,ENSG00000249915
21877,PDCD6IP,SIDG24204,ENSG00000170248
21878,PDCD6IPP1,SIDG24205,ENSG00000275325
21879,PDCD6IPP2,SIDG24206,ENSG00000261377
21880,PDCD7,SIDG24207,ENSG00000090470
21881,PDCD10,SIDG24208,???
21882,PDCD11,SIDG24209,???
21883,PDCL,SIDG24210,ENSG00000136940
21884,PDCL2,SIDG24211,ENSG00000163440
21885,PDCL2P1,SIDG24212,ENSG00000228610
21886,PDCL2P2,SIDG24213,ENSG00000255058
21887,PDCL3,SIDG24214,ENSG00000115539
21888,PDCL3P1,SIDG24215,ENSG00000226301
21889,PDCL3P3,SIDG24217,ENSG00000214286
21890,PDCL3P4,SIDG24218,ENSG00000244119
21891,PDCL3P5,SIDG24219,ENSG00000213089
21892,PDCL3P6,SIDG24220,ENSG00000224255
21893,PDCL3P7,SIDG24221,ENSG00000256777
21894,PDE1A,SIDG24222,ENSG00000115252
21895,PDE1B,SIDG24223,ENSG00000123360
21896,PDE1C,SIDG24224,ENSG00000154678
21897,PDE2A,SIDG24225,ENSG00000186642
21898,PDE3A,SIDG24226,ENSG00000172572
21899,PDE3B,SIDG24227,ENSG00000152270
21900,PDE4A,SIDG24228,ENSG00000065989
21901,PDE4B,SIDG24229,ENSG00000184588
21902,PDE4C,SIDG24230,ENSG00000105650
21903,PDE4D,SIDG24231,ENSG00000113448
21904,PDE4DIP,SIDG24232,ENSG00000178104
21905,PDE4DIPP1,SIDG24233,ENSG00000229828
21906,PDE5A,SIDG24234,ENSG00000138735
21907,PDE6A,SIDG24235,ENSG00000132915
21908,PDE6B,SIDG24236,ENSG00000133256
21909,PDE6C,SIDG24237,ENSG00000095464
21910,PDE6D,SIDG24238,ENSG00000156973
21911,PDE6G,SIDG24239,ENSG00000185527
21912,PDE6H,SIDG24240,ENSG00000139053
21913,PDE7A,SIDG24241,ENSG00000205268
21914,PDE7B,SIDG24242,ENSG00000171408
21915,PDE8A,SIDG24243,ENSG00000073417
21916,PDE8B,SIDG24244,ENSG00000113231
21917,PDE9A,SIDG24245,ENSG00000160191
21918,PDE10A,SIDG24246,???
21919,PDE11A,SIDG24247,???
21920,PDE12,SIDG24248,???
21921,PDF,SIDG24249,ENSG00000258429
21922,PDGFA,SIDG24250,ENSG00000197461
21923,PDGFB,SIDG24251,ENSG00000100311
21924,PDGFC,SIDG24252,ENSG00000145431
21925,PDGFD,SIDG24253,ENSG00000170962
21926,PDGFRA,SIDG24254,ENSG00000134853
21927,PDGFRB,SIDG24255,ENSG00000113721
21928,PDGFRL,SIDG24256,ENSG00000104213
21929,PDHA1,SIDG24257,ENSG00000131828
21930,PDHA1P1,SIDG24258,???
21931,PDHA2,SIDG24259,ENSG00000163114
21932,PDHB,SIDG24260,ENSG00000168291
21933,PDHX,SIDG24261,ENSG00000110435
21934,PDIA2,SIDG24262,ENSG00000185615
21935,PDIA3,SIDG24263,ENSG00000167004
21936,PDIA3P1,SIDG24264,ENSG00000180867
21937,PDIA3P2,SIDG24265,ENSG00000224677
21938,PDIA4,SIDG24266,ENSG00000155660
21939,PDIA5,SIDG24267,ENSG00000065485
21940,PDIA6,SIDG24268,ENSG00000143870
21941,PDIK1L,SIDG24269,ENSG00000175087
21942,PDILT,SIDG24270,ENSG00000169340
21943,PDK1,SIDG24271,ENSG00000152256
21944,PDK2,SIDG24273,ENSG00000005882
21945,PDK3,SIDG24274,ENSG00000067992
21946,PDK4,SIDG24275,ENSG00000004799
21947,PDLIM1,SIDG24276,ENSG00000107438
21948,PDLIM1P1,SIDG24277,ENSG00000270788
21949,PDLIM1P2,SIDG24278,ENSG00000265881
21950,PDLIM1P3,SIDG24279,ENSG00000264172
21951,PDLIM1P4,SIDG24280,ENSG00000249274
21952,PDLIM2,SIDG24281,ENSG00000120913
21953,PDLIM3,SIDG24282,ENSG00000154553
21954,PDLIM4,SIDG24283,ENSG00000131435
21955,PDLIM5,SIDG24284,ENSG00000163110
21956,PDLIM7,SIDG24285,ENSG00000196923
21957,PDP1,SIDG24286,ENSG00000164951
21958,PDP2,SIDG24287,ENSG00000172840
21959,PDPK1,SIDG24288,ENSG00000140992
21960,PDPK2P,SIDG24289,ENSG00000205918
21961,PDPN,SIDG24290,ENSG00000162493
21962,PDPR,SIDG24291,ENSG00000090857
21963,PDRG1,SIDG24293,ENSG00000088356
21964,PDS5A,SIDG24294,ENSG00000121892
21965,PDS5B,SIDG24295,ENSG00000083642
21966,PDSS1,SIDG24296,ENSG00000148459
21967,PDSS1P1,SIDG24297,ENSG00000182347
21968,PDSS1P2,SIDG24298,ENSG00000224637
21969,PDSS2,SIDG24299,ENSG00000164494
21970,PDX1,SIDG24300,ENSG00000139515
21971,PDXDC1,SIDG24301,ENSG00000179889
21972,PDXDC2P,SIDG24302,ENSG00000255185
21973,PDXK,SIDG24303,ENSG00000160209
21974,PDXP,SIDG24304,ENSG00000241360
21975,PDYN,SIDG24305,ENSG00000101327
21976,PDYN-AS1,SIDG24306,ENSG00000233896
21977,PDZD2,SIDG24307,ENSG00000133401
21978,PDZD3,SIDG24308,ENSG00000172367
21979,PDZD4,SIDG24309,ENSG00000067840
21980,PDZD7,SIDG24310,ENSG00000186862
21981,PDZD8,SIDG24311,ENSG00000165650
21982,PDZD9,SIDG24312,ENSG00000155714
21983,PDZD11,SIDG24313,???
21984,PDZK1,SIDG24314,ENSG00000174827
21985,PDZK1IP1,SIDG24315,ENSG00000162366
21986,PDZK1P1,SIDG24316,ENSG00000215859
21987,PDZPH1P,SIDG24317,ENSG00000226926
21988,PDZRN3,SIDG24318,ENSG00000121440
21989,PDZRN3-AS1,SIDG24319,ENSG00000239677
21990,PDZRN4,SIDG24320,ENSG00000165966
21991,PEA15,SIDG24321,ENSG00000162734
21992,PEAK1,SIDG24322,ENSG00000173517
21993,PEAK3,SIDG24323,???
21994,PEAR1,SIDG24324,ENSG00000187800
21995,PEBP1,SIDG24325,ENSG00000089220
21996,PEBP1P1,SIDG24326,ENSG00000259059
21997,PEBP1P2,SIDG24327,ENSG00000270532
21998,PEBP1P3,SIDG24328,ENSG00000236278
21999,PEBP4,SIDG24329,ENSG00000134020
22000,PECAM1,SIDG24330,ENSG00000261371
22001,PECR,SIDG24331,ENSG00000115425
22002,PEF1,SIDG24333,ENSG00000162517
22003,PEG3,SIDG24334,ENSG00000198300
22004,PEG10,SIDG24336,???
22005,PELI1,SIDG24338,ENSG00000197329
22006,PELI2,SIDG24339,ENSG00000139946
22007,PELI3,SIDG24340,ENSG00000174516
22008,PELO,SIDG24341,ENSG00000152684
22009,PELP1,SIDG24342,ENSG00000141456
22010,PEMT,SIDG24343,ENSG00000133027
22011,PENK,SIDG24344,ENSG00000181195
22012,PEPD,SIDG24347,ENSG00000124299
22013,PER1,SIDG24349,ENSG00000179094
22014,PER2,SIDG24350,ENSG00000132326
22015,PER3,SIDG24351,ENSG00000049246
22016,PERM1,SIDG24352,ENSG00000187642
22017,PERP,SIDG24353,ENSG00000112378
22018,PES1,SIDG24354,ENSG00000100029
22019,PES1P1,SIDG24355,ENSG00000248191
22020,PES1P2,SIDG24356,ENSG00000229268
22021,PET100,SIDG24357,ENSG00000229833
22022,PET117,SIDG24358,ENSG00000232838
22023,PEX1,SIDG24359,ENSG00000127980
22024,PEX2,SIDG24360,ENSG00000164751
22025,PEX3,SIDG24361,ENSG00000034693
22026,PEX5,SIDG24362,ENSG00000139197
22027,PEX5L,SIDG24363,ENSG00000114757
22028,PEX5L-AS1,SIDG24364,ENSG00000243799
22029,PEX5L-AS2,SIDG24365,ENSG00000244302
22030,PEX6,SIDG24366,ENSG00000124587
22031,PEX7,SIDG24367,ENSG00000112357
22032,PEX10,SIDG24368,???
22033,PEX11A,SIDG24369,???
22034,PEX11B,SIDG24370,???
22035,PEX11G,SIDG24371,???
22036,PEX12,SIDG24372,???
22037,PEX12P1,SIDG24373,???
22038,PEX13,SIDG24374,???
22039,PEX14,SIDG24375,???
22040,PEX16,SIDG24376,???
22041,PEX19,SIDG24377,???
22042,PEX26,SIDG24378,???
22043,PF4,SIDG24379,ENSG00000163737
22044,PF4V1,SIDG24380,ENSG00000109272
22045,PFAS,SIDG24381,ENSG00000178921
22046,PFDN1,SIDG24382,ENSG00000113068
22047,PFDN2,SIDG24383,ENSG00000143256
22048,PFDN4,SIDG24384,ENSG00000101132
22049,PFDN5,SIDG24385,ENSG00000123349
22050,PFDN6,SIDG24386,ENSG00000204220
22051,PFKFB1,SIDG24387,ENSG00000158571
22052,PFKFB2,SIDG24388,ENSG00000123836
22053,PFKFB3,SIDG24389,ENSG00000170525
22054,PFKFB4,SIDG24390,ENSG00000114268
22055,PFKL,SIDG24391,ENSG00000141959
22056,PFKM,SIDG24392,ENSG00000152556
22057,PFKP,SIDG24393,ENSG00000067057
22058,PFN1,SIDG24395,ENSG00000108518
22059,PFN1P1,SIDG24396,ENSG00000233328
22060,PFN1P2,SIDG24397,ENSG00000270392
22061,PFN1P3,SIDG24398,ENSG00000234367
22062,PFN1P4,SIDG24399,ENSG00000225080
22063,PFN1P6,SIDG24400,ENSG00000227212
22064,PFN1P8,SIDG24401,ENSG00000244371
22065,PFN1P9,SIDG24402,ENSG00000227205
22066,PFN1P10,SIDG24403,???
22067,PFN1P11,SIDG24404,???
22068,PFN1P12,SIDG24405,???
22069,PFN2,SIDG24406,ENSG00000070087
22070,PFN3,SIDG24407,ENSG00000196570
22071,PFN4,SIDG24408,ENSG00000176732
22072,PGA3,SIDG24411,ENSG00000229859
22073,PGA4,SIDG24412,ENSG00000229183
22074,PGA5,SIDG24413,ENSG00000256713
22075,PGAM1,SIDG24414,ENSG00000171314
22076,PGAM1P1,SIDG24415,ENSG00000248271
22077,PGAM1P2,SIDG24416,ENSG00000225639
22078,PGAM1P3,SIDG24417,ENSG00000230274
22079,PGAM1P4,SIDG24418,ENSG00000214041
22080,PGAM1P5,SIDG24419,ENSG00000257150
22081,PGAM1P6,SIDG24420,ENSG00000224464
22082,PGAM1P7,SIDG24421,ENSG00000213997
22083,PGAM1P8,SIDG24422,ENSG00000255200
22084,PGAM1P9,SIDG24423,ENSG00000249255
22085,PGAM1P10,SIDG24424,???
22086,PGAM1P11,SIDG24425,???
22087,PGAM1P12,SIDG24426,???
22088,PGAM1P13,SIDG24427,???
22089,PGAM2,SIDG24428,ENSG00000164708
22090,PGAM3P,SIDG24429,ENSG00000237256
22091,PGAM4,SIDG24430,ENSG00000226784
22092,PGAM4P1,SIDG24431,ENSG00000215197
22093,PGAM4P2,SIDG24432,ENSG00000248488
22094,PGAM5,SIDG24433,ENSG00000247077
22095,PGAM5P1,SIDG24434,ENSG00000253224
22096,PGAP1,SIDG24435,ENSG00000197121
22097,PGAP2,SIDG24436,ENSG00000148985
22098,PGAP3,SIDG24437,ENSG00000161395
22099,PGBD1,SIDG24438,ENSG00000137338
22100,PGBD2,SIDG24439,ENSG00000185220
22101,PGBD3,SIDG24440,???
22102,PGBD4,SIDG24445,ENSG00000182405
22103,PGBD4P1,SIDG24446,ENSG00000244273
22104,PGBD4P2,SIDG24447,???
22105,PGBD4P3,SIDG24448,ENSG00000249834
22106,PGBD4P4,SIDG24449,ENSG00000248877
22107,PGBD4P5,SIDG24450,ENSG00000225136
22108,PGBD4P6,SIDG24451,ENSG00000226064
22109,PGBD4P7,SIDG24452,???
22110,PGBD4P8,SIDG24453,ENSG00000229332
22111,PGBD5,SIDG24454,ENSG00000177614
22112,PGC,SIDG24455,ENSG00000096088
22113,PGCP1,SIDG24456,ENSG00000227179
22114,PGD,SIDG24457,ENSG00000142657
22115,PGDP1,SIDG24458,???
22116,PGF,SIDG24460,ENSG00000119630
22117,PGGHG,SIDG24461,ENSG00000142102
22118,PGGT1B,SIDG24462,ENSG00000164219
22119,PGGT1BP1,SIDG24463,ENSG00000213667
22120,PGGT1BP2,SIDG24464,ENSG00000214584
22121,PGK1,SIDG24465,ENSG00000102144
22122,PGK1P2,SIDG24467,ENSG00000213290
22123,PGK2,SIDG24468,ENSG00000170950
22124,PGLS,SIDG24469,ENSG00000130313
22125,PGLYRP1,SIDG24470,ENSG00000008438
22126,PGLYRP2,SIDG24471,ENSG00000161031
22127,PGLYRP3,SIDG24472,ENSG00000159527
22128,PGLYRP4,SIDG24473,ENSG00000163218
22129,PGM1,SIDG24474,ENSG00000079739
22130,PGM2,SIDG24475,ENSG00000169299
22131,PGM2L1,SIDG24476,ENSG00000165434
22132,PGM3,SIDG24477,ENSG00000013375
22133,PGM5,SIDG24478,ENSG00000154330
22134,PGM5-AS1,SIDG24479,ENSG00000224958
22135,PGM5P2,SIDG24481,ENSG00000277778
22136,PGM5P3-AS1,SIDG24483,ENSG00000277631
22137,PGM5P4,SIDG24484,ENSG00000225398
22138,PGM5P4-AS1,SIDG24485,ENSG00000231943
22139,PGP,SIDG24486,ENSG00000184207
22140,PGPEP1,SIDG24487,ENSG00000130517
22141,PGPEP1L,SIDG24488,ENSG00000183571
22142,PGR,SIDG24489,ENSG00000082175
22143,PGRMC1,SIDG24491,ENSG00000101856
22144,PGRMC2,SIDG24492,ENSG00000164040
22145,PGS1,SIDG24493,ENSG00000087157
22146,PHACTR1,SIDG24494,ENSG00000112137
22147,PHACTR2,SIDG24495,ENSG00000112419
22148,PHACTR2-AS1,SIDG24496,ENSG00000235740
22149,PHACTR2P1,SIDG24497,ENSG00000270300
22150,PHACTR3,SIDG24498,ENSG00000087495
22151,PHACTR4,SIDG24499,ENSG00000204138
22152,PHAX,SIDG24500,ENSG00000164902
22153,PHB,SIDG24501,ENSG00000167085
22154,PHB2,SIDG24502,ENSG00000215021
22155,PHB2P1,SIDG24503,ENSG00000232728
22156,PHBP1,SIDG24504,ENSG00000213091
22157,PHBP2,SIDG24505,ENSG00000254512
22158,PHBP3,SIDG24506,ENSG00000228121
22159,PHBP4,SIDG24507,ENSG00000230251
22160,PHBP5,SIDG24508,ENSG00000233523
22161,PHBP6,SIDG24509,ENSG00000276592
22162,PHBP7,SIDG24510,ENSG00000213711
22163,PHBP8,SIDG24511,ENSG00000240471
22164,PHBP9,SIDG24512,ENSG00000230224
22165,PHBP10,SIDG24513,???
22166,PHBP11,SIDG24514,???
22167,PHBP12,SIDG24515,???
22168,PHBP13,SIDG24516,???
22169,PHBP14,SIDG24517,???
22170,PHBP15,SIDG24518,???
22171,PHBP16,SIDG24519,???
22172,PHBP17,SIDG24520,???
22173,PHBP18,SIDG24521,???
22174,PHBP19,SIDG24522,???
22175,PHBP20,SIDG24523,???
22176,PHBP21,SIDG24524,???
22177,PHC1,SIDG24525,ENSG00000111752
22178,PHC1P1,SIDG24526,ENSG00000179899
22179,PHC2,SIDG24527,ENSG00000134686
22180,PHC3,SIDG24528,ENSG00000173889
22181,PHETA1,SIDG24529,???
22182,PHETA2,SIDG24530,???
22183,PHEX,SIDG24531,ENSG00000102174
22184,PHEX-AS1,SIDG24532,ENSG00000224204
22185,PHF1,SIDG24533,ENSG00000112511
22186,PHF2,SIDG24534,ENSG00000197724
22187,PHF2P2,SIDG24536,ENSG00000226057
22188,PHF3,SIDG24537,ENSG00000118482
22189,PHF5A,SIDG24538,ENSG00000100410
22190,PHF5CP,SIDG24539,ENSG00000267178
22191,PHF6,SIDG24545,ENSG00000156531
22192,PHF7,SIDG24546,ENSG00000010318
22193,PHF8,SIDG24547,ENSG00000172943
22194,PHF10,SIDG24548,???
22195,PHF11,SIDG24550,???
22196,PHF12,SIDG24551,???
22197,PHF13,SIDG24552,???
22198,PHF14,SIDG24553,???
22199,PHF19,SIDG24554,???
22200,PHF20,SIDG24555,???
22201,PHF20L1,SIDG24556,???
22202,PHF21A,SIDG24557,???
22203,PHF21B,SIDG24558,???
22204,PHF23,SIDG24559,???
22205,PHF24,SIDG24560,???
22206,PHGDH,SIDG24561,ENSG00000092621
22207,PHGR1,SIDG24562,ENSG00000233041
22208,PHIP,SIDG24563,ENSG00000146247
22209,PHKA1,SIDG24564,ENSG00000067177
22210,PHKA1-AS1,SIDG24565,ENSG00000231944
22211,PHKA1P1,SIDG24566,ENSG00000232882
22212,PHKA2,SIDG24567,ENSG00000044446
22213,PHKA2-AS1,SIDG24568,ENSG00000237836
22214,PHKB,SIDG24569,ENSG00000102893
22215,PHKBP1,SIDG24570,ENSG00000226262
22216,PHKBP2,SIDG24571,???
22217,PHKG1,SIDG24572,ENSG00000164776
22218,PHKG1P1,SIDG24573,ENSG00000226075
22219,PHKG1P2,SIDG24574,ENSG00000228645
22220,PHKG1P4,SIDG24576,ENSG00000229508
22221,PHKG2,SIDG24577,ENSG00000156873
22222,PHLDA1,SIDG24578,ENSG00000139289
22223,PHLDA2,SIDG24579,ENSG00000181649
22224,PHLDA3,SIDG24580,ENSG00000174307
22225,PHLDB1,SIDG24581,ENSG00000019144
22226,PHLDB2,SIDG24582,ENSG00000144824
22227,PHLDB3,SIDG24583,ENSG00000176531
22228,PHLPP1,SIDG24584,ENSG00000081913
22229,PHLPP2,SIDG24585,ENSG00000040199
22230,PHOSPHO1,SIDG24586,ENSG00000173868
22231,PHOSPHO2,SIDG24587,ENSG00000144362
22232,PHOX2A,SIDG24588,ENSG00000165462
22233,PHOX2B,SIDG24589,ENSG00000109132
22234,PHPT1,SIDG24590,ENSG00000054148
22235,PHRF1,SIDG24591,ENSG00000070047
22236,PHTF1,SIDG24592,ENSG00000116793
22237,PHTF2,SIDG24593,ENSG00000006576
22238,PHYH,SIDG24594,ENSG00000107537
22239,PHYHD1,SIDG24595,ENSG00000175287
22240,PHYHIP,SIDG24596,ENSG00000168490
22241,PHYHIPL,SIDG24597,ENSG00000165443
22242,PHYKPL,SIDG24598,ENSG00000175309
22243,PI3,SIDG24599,ENSG00000124102
22244,PI4K2A,SIDG24600,ENSG00000155252
22245,PI4K2B,SIDG24601,ENSG00000038210
22246,PI4KA,SIDG24602,ENSG00000241973
22247,PI4KAP1,SIDG24603,ENSG00000274602
22248,PI4KAP2,SIDG24604,ENSG00000183506
22249,PI4KB,SIDG24605,ENSG00000143393
22250,PI15,SIDG24607,???
22251,PI16,SIDG24608,???
22252,PIANP,SIDG24609,ENSG00000139200
22253,PIAS1,SIDG24610,ENSG00000033800
22254,PIAS2,SIDG24611,ENSG00000078043
22255,PIAS3,SIDG24612,ENSG00000131788
22256,PIAS4,SIDG24613,ENSG00000105229
22257,PIBF1,SIDG24614,ENSG00000083535
22258,PICALM,SIDG24615,ENSG00000073921
22259,PICK1,SIDG24616,ENSG00000100151
22260,PICSAR,SIDG24617,ENSG00000275874
22261,PID1,SIDG24618,ENSG00000153823
22262,PIDD1,SIDG24619,ENSG00000177595
22263,PIEZO1,SIDG24620,ENSG00000103335
22264,PIEZO1P1,SIDG24621,ENSG00000233686
22265,PIEZO1P2,SIDG24622,ENSG00000237121
22266,PIEZO2,SIDG24623,ENSG00000154864
22267,PIF1,SIDG24624,ENSG00000140451
22268,PIFO,SIDG24625,ENSG00000173947
22269,PIGA,SIDG24626,ENSG00000165195
22270,PIGB,SIDG24628,ENSG00000069943
22271,PIGBOS1,SIDG24629,ENSG00000225973
22272,PIGC,SIDG24630,ENSG00000135845
22273,PIGCP1,SIDG24631,ENSG00000213713
22274,PIGCP2,SIDG24632,ENSG00000229626
22275,PIGF,SIDG24633,ENSG00000151665
22276,PIGFP1,SIDG24634,ENSG00000253869
22277,PIGFP2,SIDG24635,ENSG00000234881
22278,PIGFP3,SIDG24636,ENSG00000227592
22279,PIGG,SIDG24637,ENSG00000174227
22280,PIGH,SIDG24638,ENSG00000100564
22281,PIGHP1,SIDG24639,ENSG00000259657
22282,PIGK,SIDG24640,ENSG00000142892
22283,PIGL,SIDG24641,ENSG00000108474
22284,PIGM,SIDG24642,ENSG00000143315
22285,PIGN,SIDG24643,ENSG00000197563
22286,PIGO,SIDG24644,ENSG00000165282
22287,PIGP,SIDG24645,ENSG00000185808
22288,PIGPP2,SIDG24647,ENSG00000234204
22289,PIGPP3,SIDG24648,ENSG00000228958
22290,PIGPP4,SIDG24649,ENSG00000265564
22291,PIGQ,SIDG24650,ENSG00000007541
22292,PIGQP1,SIDG24651,ENSG00000227104
22293,PIGR,SIDG24652,ENSG00000162896
22294,PIGS,SIDG24653,ENSG00000087111
22295,PIGT,SIDG24654,ENSG00000124155
22296,PIGU,SIDG24655,ENSG00000101464
22297,PIGUP1,SIDG24656,ENSG00000224437
22298,PIGV,SIDG24657,ENSG00000060642
22299,PIGW,SIDG24658,ENSG00000277161
22300,PIGX,SIDG24659,ENSG00000163964
22301,PIGY,SIDG24660,ENSG00000255072
22302,PIGZ,SIDG24661,ENSG00000119227
22303,PIH1D1,SIDG24662,ENSG00000104872
22304,PIH1D2,SIDG24663,ENSG00000150773
22305,PIH1D3,SIDG24664,ENSG00000080572
22306,PIK3AP1,SIDG24665,ENSG00000155629
22307,PIK3C2A,SIDG24666,ENSG00000011405
22308,PIK3C2B,SIDG24667,ENSG00000133056
22309,PIK3C2G,SIDG24668,ENSG00000139144
22310,PIK3C3,SIDG24669,ENSG00000078142
22311,PIK3CA,SIDG24670,ENSG00000121879
22312,PIK3CB,SIDG24671,ENSG00000051382
22313,PIK3CD,SIDG24672,ENSG00000171608
22314,PIK3CD-AS1,SIDG24673,ENSG00000179840
22315,PIK3CD-AS2,SIDG24674,ENSG00000231789
22316,PIK3CDP1,SIDG24675,ENSG00000231610
22317,PIK3CG,SIDG24676,ENSG00000105851
22318,PIK3IP1,SIDG24677,ENSG00000100100
22319,PIK3IP1-AS1,SIDG24678,ENSG00000228839
22320,PIK3R1,SIDG24679,ENSG00000145675
22321,PIK3R2,SIDG24681,ENSG00000105647
22322,PIK3R3,SIDG24682,ENSG00000117461
22323,PIK3R4,SIDG24683,ENSG00000196455
22324,PIK3R5,SIDG24684,ENSG00000141506
22325,PIK3R6,SIDG24685,ENSG00000276231
22326,PIKFYVE,SIDG24686,ENSG00000115020
22327,PILRA,SIDG24687,ENSG00000085514
22328,PILRB,SIDG24688,ENSG00000121716
22329,PIM1,SIDG24689,ENSG00000137193
22330,PIM2,SIDG24690,ENSG00000102096
22331,PIM3,SIDG24691,ENSG00000198355
22332,PIMREG,SIDG24692,ENSG00000129195
22333,PIN1,SIDG24693,ENSG00000127445
22334,PIN1P1,SIDG24695,ENSG00000229359
22335,PIN4,SIDG24697,ENSG00000102309
22336,PIN4P1,SIDG24698,ENSG00000227973
22337,PINCR,SIDG24699,ENSG00000224294
22338,PINK1,SIDG24700,ENSG00000158828
22339,PINK1-AS,SIDG24701,ENSG00000117242
22340,PINLYP,SIDG24702,ENSG00000234465
22341,PINX1,SIDG24703,ENSG00000254093
22342,PIP,SIDG24704,ENSG00000159763
22343,PIP4K2A,SIDG24705,ENSG00000150867
22344,PIP4K2B,SIDG24706,ENSG00000276293
22345,PIP4K2C,SIDG24707,ENSG00000166908
22346,PIP4P1,SIDG24708,???
22347,PIP4P2,SIDG24709,???
22348,PIP5K1A,SIDG24710,ENSG00000143398
22349,PIP5K1B,SIDG24711,ENSG00000107242
22350,PIP5K1C,SIDG24712,ENSG00000186111
22351,PIP5K1P1,SIDG24713,ENSG00000219294
22352,PIP5K1P2,SIDG24714,ENSG00000229435
22353,PIP5KL1,SIDG24715,ENSG00000167103
22354,PIPOX,SIDG24716,ENSG00000179761
22355,PIPSL,SIDG24717,ENSG00000180764
22356,PIR,SIDG24718,ENSG00000087842
22357,PIRT,SIDG24833,ENSG00000233670
22358,PISD,SIDG24834,ENSG00000241878
22359,PISRT1,SIDG24835,ENSG00000276304
22360,PITHD1,SIDG24836,ENSG00000057757
22361,PITPNA,SIDG24837,ENSG00000174238
22362,PITPNA-AS1,SIDG24838,ENSG00000236618
22363,PITPNB,SIDG24839,ENSG00000180957
22364,PITPNC1,SIDG24840,ENSG00000154217
22365,PITPNM1,SIDG24841,ENSG00000110697
22366,PITPNM2,SIDG24842,ENSG00000090975
22367,PITPNM2-AS1,SIDG24843,ENSG00000251497
22368,PITPNM3,SIDG24844,ENSG00000091622
22369,PITRM1,SIDG24845,ENSG00000107959
22370,PITRM1-AS1,SIDG24846,ENSG00000237399
22371,PITX1,SIDG24847,ENSG00000069011
22372,PITX2,SIDG24848,ENSG00000164093
22373,PITX3,SIDG24849,ENSG00000107859
22374,PIWIL1,SIDG24850,ENSG00000125207
22375,PIWIL2,SIDG24851,ENSG00000197181
22376,PIWIL3,SIDG24852,ENSG00000184571
22377,PIWIL4,SIDG24853,ENSG00000134627
22378,PJA1,SIDG24854,ENSG00000181191
22379,PJA2,SIDG24855,ENSG00000198961
22380,PJVK,SIDG24856,???
22381,PKD1,SIDG24857,ENSG00000008710
22382,PKD1L1,SIDG24858,ENSG00000158683
22383,PKD1L2,SIDG24859,ENSG00000166473
22384,PKD1L3,SIDG24860,ENSG00000277481
22385,PKD1P1,SIDG24861,ENSG00000244257
22386,PKD1P5,SIDG24865,ENSG00000254681
22387,PKD1P6,SIDG24866,ENSG00000250251
22388,PKD2,SIDG24867,ENSG00000118762
22389,PKD2L1,SIDG24868,ENSG00000107593
22390,PKD2L2,SIDG24869,ENSG00000078795
22391,PKDCC,SIDG24871,ENSG00000162878
22392,PKDREJ,SIDG24872,ENSG00000130943
22393,PKHD1,SIDG24873,ENSG00000170927
22394,PKHD1L1,SIDG24874,ENSG00000205038
22395,PKIA,SIDG24875,ENSG00000171033
